X,Y,fid,Text,Cad_autopista,layer,path,icon_url,auxiliary_storage_labeling_positionx,auxiliary_storage_labeling_positiony,auxiliary_storage_callouts_originx,auxiliary_storage_callouts_originy,auxiliary_storage_callouts_destinationx,auxiliary_storage_callouts_destinationy
-91.4903770495432,0.004001102406648,"2057","2,324,143.267",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4900964108398,0.004001103956096,"2058","507,548.776",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4910692910604,0.003972845610087,"2059","132",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4909757449273,0.003972846123011,"2060","133",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4908260710893,0.003972846943669,"2061", S 88°2'32.28'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4906670426026,0.003972847815587,"2062","050.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4905641417985,0.003972848379753,"2063","133",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4903770493898,0.003972849405477,"2064","2,324,141.559",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4900964106864,0.003972850943984,"2065","507,498.805",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.489353737239,0.007787015558464,"2066",CUADRO DE CONSTRUCCIÓN,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898401777921,0.007758757310139,"2067",Lado,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437304152,0.007744632898264,"2068",Rumbo,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894847016679,0.007744634597527,"2069",Distancia,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893818006952,0.007744635697019,"2070",V,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4890543885612,0.007758765721599,"2071",Coordenadas,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869506359,0.007730503789137,"2072",EST,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934043496,0.007730504786942,"2073",PV,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947078314,0.007730511172402,"2074",Y,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140686682,0.007730514165296,"2075",X,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869503391,0.007702250768864,"2076","133",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934040528,0.007702251763021,"2077","134",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437299696,0.007702253353631,"2078", S 86°35'17.16'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894847012224,0.007702255043596,"2079","050.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893818002497,0.007702256137072,"2080","134",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947075346,0.007702258125145,"2081","2,324,138.583",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140683715,0.0077022611071,"2082","507,448.894",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869500434,0.00767399774859,"2083","134",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934037571,0.007673998739101,"2084","135",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437296739,0.007674000323876,"2085", S 85°8'2.04'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894847009267,0.007674002007642,"2086","050.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.489381799954,0.007674003097106,"2087","135",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.489194707239,0.007674005077887,"2088","2,324,134.342",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140680759,0.007674008048904,"2089","507,399.074",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869497488,0.007645744728316,"2090","135",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934034625,0.00764574571518,"2091","136",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437293793,0.007645747294121,"2092", S 83°41'53.88'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894847006321,0.007645748971688,"2093","050.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817996594,0.007645750057141,"2094","136",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947069444,0.007645752030629,"2095","2,324,128.853",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140677813,0.007645754990708,"2096","507,349.376",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869494552,0.007617491708042,"2097","136",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934031689,0.00761749269126,"2098","137",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437290858,0.007617494264366,"2099", S 82°34'59.88'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894847003386,0.007617495935734,"2100","050.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817993659,0.007617497017176,"2101","137",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947066509,0.007617498983372,"2102","2,324,122.399",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140674878,0.007617501932512,"2103","507,299.795",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869491628,0.007589238687768,"2104","137",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934028765,0.007589239667339,"2105","138",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437287934,0.007589241234611,"2106", S 82°1'36.48'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894847000462,0.00758924289978,"2107","050.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817990735,0.007589243977211,"2108","138",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947063585,0.007589245936114,"2109","2,324,115.464",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140671954,0.007589248874316,"2110","507,250.278",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869488714,0.007560985667495,"2111","138",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934025851,0.007560986643419,"2112","139",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.489643728502,0.007560988204855,"2113", S 81°56'4.20'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846997548,0.007560989863825,"2114","2,293.534",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817987822,0.007560990937245,"2115","139",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947060672,0.007560992888856,"2116","2,323,793.670",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140669041,0.00756099581612,"2117","504,979.431",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869485811,0.007532732647221,"2118","139",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934022949,0.007532733619498,"2119","140",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437282118,0.0075327351751,"2120", S 81°49'12.36'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846994646,0.007532736827871,"2121","059.820",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817984919,0.00753273789728,"2122","140",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947057769,0.007532739841598,"2123","2,323,785.159",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140666139,0.007532742757924,"2124","504,920.219",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869482919,0.007504479626947,"2125","140",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934020057,0.007504480595577,"2126","141",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437279226,0.007504482145345,"2127", S 81°11'56.04'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846991754,0.007504483791917,"2128","067.985",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817982028,0.007504484857315,"2129","141",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947054878,0.00750448679434,"2130","2,323,774.757",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140663248,0.007504489699728,"2131","504,853.035",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869480038,0.007476226606673,"2132","141",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934017176,0.007476227571657,"2133","142",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437276345,0.00747622911559,"2134", S 80°24'54.36'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846988873,0.007476230755962,"2135","067.985",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817979147,0.007476231817349,"2136","142",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947051997,0.007476233747082,"2137","2,323,763.437",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140660368,0.007476236641532,"2138","504,786.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869477168,0.007447973586398,"2139","142",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934014306,0.007447974547736,"2140","143",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437273475,0.007447976085834,"2141", S 79°47'37.68'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846986003,0.007447977720008,"2142","059.826",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817976277,0.007447978777384,"2143","143",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947049128,0.007447980699824,"2144","2,323,752.837",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140657498,0.007447983583335,"2145","504,727.121",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869474309,0.007419720566124,"2146","143",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934011447,0.007419721523815,"2147","144",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437270616,0.007419723056079,"2148", S 79°40'45.84'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846983144,0.007419724684053,"2149","1,143.579",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817973418,0.007419725737418,"2150","144",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947046269,0.007419727652566,"2151","2,323,547.958",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140654639,0.007419730525139,"2152","503,602.045",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.489886947146,0.00739146754585,"2153","144",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934008598,0.007391468499894,"2154","145",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437267767,0.007391470026323,"2155", S 79°49'37.92'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846980296,0.007391471648099,"2156","063.865",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.489381797057,0.007391472697453,"2157","145",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947043421,0.007391474605308,"2158","2,323,536.678",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140651791,0.007391477466942,"2159","503,539.183",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869468623,0.007363214525576,"2160","145",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934005761,0.007363215475973,"2161","146",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.489643726493,0.007363216996568,"2162", S 80°33'14.76'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846977459,0.007363218612144,"2163","050.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817967733,0.007363219657487,"2164","146",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947040584,0.00736322155805,"2165","2,323,528.472",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4889140648955,0.007363224408746,"2166","503,489.861",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4898869465796,0.007334961505302,"2167","146",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4897934002934,0.007334962452052,"2168","147",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4896437262103,0.007334963966812,"2169", S 81°38'7.80'' W ,,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4894846974632,0.00733496557619,"2170","050.000",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4893817964906,0.007334966617521,"2171","147",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
-91.4891947037757,0.007334968510791,"2172","2,323,521.199",,pk_ramal_cancun,C:/TREN MAYA/T4/02_PROCESO DE TRABAJO/02_Kilometrajes/pk_ramal_cancun.gpkg|layername=pk_ramal_cancun,./0.png,,,,,,
